,id_movie,name
28692,171045,Nicholas David Lean
28693,124521,Terence Fisher
28694,221395,King Vidor
28695,43018,Paul Wendkos
28696,110965,Jean-Jacques Jauffret
28697,297850,Kevin Hooks
28698,32941,Ken Hughes
28700,179715,Semih Kaplanoğlu
28701,48719,Peter Bogdanovich
28702,40681,Allan Moyle
28703,71507,Brett C. Leonard
28704,65506,Bernard Vorhaus
28705,39001,Bruce Leddy
28706,133601,Kim Hwi
28707,163631,John Korty
28708,51136,Montgomery Tully
28709,70202,Paul Schrader
28710,109102,Bert I. Gordon
28711,48457,Aaron Norris
28712,25548,Pat Jackson
28713,72003,Drew Maxwell
28714,169158,Andrew Chapman
28715,253283,Liz Tuccillo
28716,323555,Ian Roumain
28717,158113,William Clemens
28718,148410,William Clemens
28719,137960,Justin Schwarz
28720,46586,Patrick Jenkins
28721,200324,Allan Dwan
28722,35946,Kyle Newman
28723,71626,Kelly Smith
28724,264553,Gabriel London
28725,141978,Phil Karlson
28726,45197,Jim-Yuen Yu
28726,45197,Lung To
28727,35023,Henry Levin
28728,193523,Lisa Langseth
28729,236314,Erwin Wagenhofer
28730,295058,Sonja Prosenc
28731,305450,Siniša Gačić
28732,300364,Blaž Završnik
28733,324436,Bitte Andersson
28735,325205,Esa Illi
28736,13923,Terry George
28737,55784,William Girdler
28738,89531,Janez Burger
28739,88418,Christian Petzold
28740,256306,Midi Z
28741,215637,Lois Patiño
28742,14733,Kevin Booth
28742,14733,David Johndrow
28743,228558,Steve Bendelack
28744,70027,Denny Tedesco
28745,77787,Andre van Heerden
28746,69576,Aldo Lado
28747,328233,Leslee Udwin
28748,47467,Kim Bass
28749,221488,Mark Simon Hewis
28750,69999,J. Christian Ingvordsen
28751,121830,Andrew Adamson
28752,39522,Eric Forsberg
28753,154140,Scott P. Levy
28754,193229,Vardis Marinakis
28755,13277,Justin Rhodes
28756,97899,Ferzan Ozpetek
28757,67654,Wladyslaw Starewicz
28758,47432,Theo Angelopoulos
28759,25055,Leigh Scott
28760,101904,Jean-Paul Civeyrac
28761,31347,Morio Asaka
28763,40261,Antonio Bido
28765,102938,Richard T. Heffron
28766,103432,Richard T. Heffron
28767,28784,Val Guest
28768,72993,Ella Lemhagen
28769,91583,Peter Hall
28770,94468,Daniel Haller
28771,90086,Daniel Haller
28772,32064,Brian Hannant
28773,199578,Mark Hartley
28774,175774,Felix Fuchssteiner
28775,75028,Dom Rotheroe
28776,243688,Gil Kenan
28777,266647,Joe Wright
28778,252512,Noah Baumbach
28779,45148,Jørgen Leth
28780,37039,Stuart Heisler
28781,40113,Rod Holcomb
28782,257444,Craig Macneill
28783,322378,Anders Helgeson
28783,322378,Karin af Klintberg
28784,272634,Levan Akin
28785,100205,Frank Zappa
28786,271674,Saul Dibb
28787,59414,Saul Swimmer
28788,267481,Dmitriy Dyachenko
28789,27035,Byron Haskin
28790,27036,Byron Haskin
28791,71910,Douglas Hickox
28792,253307,Hugh Sullivan
28793,262500,Robert Schwentke
28794,325138,Sharat Katariya
28795,82448,Lisa Ohlin
28796,230179,Jalmari Helander
28797,39385,Thomas Gilou
28798,142408,Emmanuel Mouret
28799,78258,Emmanuel Mouret
28800,40180,Henri Verneuil
28801,118412,Toshiyuki Kubooka
28802,113082,Toshiyuki Kubooka
28803,144288,Toshiyuki Kubooka
28804,271724,Thomas Lilti
28805,30496,Mike Barker
28806,18815,Lisa Siwe
28807,213110,Chris Prynoski
28808,228161,Tim Johnson
28809,20377,Robert C. Ramirez
28810,261375,Dominique Deruddere
28811,69619,Oxide Pang Chun
28812,71924,Waris Hussein
28813,62243,Elio Petri
28814,252714,William A. Graham
28815,252888,William A. Graham
28816,125990,William A. Graham
28817,252144,William A. Graham
28818,128364,William A. Graham
28819,97593,William A. Graham
28820,82598,William A. Graham
28821,216153,William A. Graham
28822,181269,William A. Graham
28823,260947,Darin Scott
28824,245703,Jeff Nichols
28825,266396,Pierre Morel
28826,275060,Ned Benson
28827,276401,Ned Benson
28828,199647,Omar Zúñiga Hidalgo
28828,199647,Bruce Thierry Cheung
28828,199647,Virginia Urreiztieta
28828,199647,Pamela Romanowsky
28828,199647,Edna Luise Biesold
28828,199647,Shruti Ganguly
28828,199647,Gabrielle Demeestere
28828,199647,Sarah-Violet Bliss
28828,199647,Alexis Gambis
28828,199647,Shripriya Mahesh
28828,199647,Brooke Goldfinch
28828,199647,Tine Thomasen
28829,38198,Claude Lelouch
28830,255343,Andrea Di Stefano
28831,74746,Bo Widerberg
28832,47570,Dan Wolman
28833,30792,Viktors Ritelis
28834,108723,George McCowan
28835,48691,Franco Prosperi
28835,48691,Gualtiero Jacopetti
28836,314389,Neeraj Pandey
28837,255890,Stefan Haupt
28838,260176,Del Shores
28839,136070,Masanori Tominaga
28840,244063,Mischa Kamp
28841,227975,Karim Aïnouz
28842,220493,James Franco
28843,168259,James Wan
28844,277685,Levan Gabriadze
28845,246308,Marc Bauder
28846,140441,Tsutomu Hanabusa
28847,228973,Adam MacDonald
28848,23155,Takaaki Hirao
28849,105503,Daniel Vance
28850,59098,Val Guest
28851,284013,Jean Herman
28852,75848,Nicholas Sgarro
28854,97559,William Grefe
28855,26340,Sam Firstenberg
28856,255843,William A. Levey
28857,79823,David Paulsen
28858,26113,Menahem Golan
28859,256030,Steve Wolsh
28860,291272,Ted Geoghegan
28861,293970,Todd Strauss-Schulson
28862,112058,William A. Levey
28863,73612,Jordan Leondopoulos
28864,119552,Joel Bender
28865,80624,Gabrielle Beaumont
28866,90806,Chuck Vincent
28867,60079,Boaz Davidson
28868,63590,Boaz Davidson
28869,10580,Boaz Davidson
28870,69165,Emmett Alston
28871,167951,George Bowers
28872,87122,Stuart Gillard
28874,5896,John Derek
28875,31281,John Derek
28876,23504,Carl Macek
28876,23504,Noboru Ishiguro
28877,57219,John Terlesky
28878,40927,Philip Saville
28879,87178,Sean Branney
28880,70903,Curtis Harrington
28881,49038,Eugene Marner
28882,71750,David Irving
28883,50295,Michael Fischa
28884,51434,John Frankenheimer
28885,38652,Steve Carver
28886,117428,Norman Mailer
28887,117424,Norman Mailer
28888,31942,Bob Bralver
28889,94236,Albert Magnoli
28890,120386,Quentin Masters
28891,42030,Paul Nicholas
28892,174383,Robert Allen Schnitzer
28893,110624,Arthur Allan Seidelman
28894,163630,Herbert Ross
28895,28263,Charles Martin Smith
28896,173638,Clive Rees
28897,241855,Aaron Moorhead
28897,241855,Justin Benson
28898,327029,Joseph Kahn
28899,81475,Paul Nicholas
28900,121052,William Friedkin
28901,266537,Lucas Belvaux
28902,276901,Joseph Hahn
28903,302465,Sasha Reuther
28904,79570,David Hickson
28905,48376,Kristian Fraga
28906,81464,Andy Milligan
28907,76172,William A. Levey
28908,240745,Michael Almereyda
28909,169656,Dusan Makavejev
28910,47412,Arthur Allan Seidelman
28911,137222,Dylan Akio Smith
28911,137222,Kris Elgstrand
28912,40040,Sam Firstenberg
28913,83361,Sam Firstenberg
28914,35453,Martyn Burke
28915,267793,Karen Moncrieff
28916,19318,William Dear
28917,40344,William Dear
28918,136190,David Ondříček
28919,94874,David Paulsen
28920,106682,Pete Walker
28921,33018,Pete Walker
28922,106679,Pete Walker
28923,38446,Pete Walker
28924,86643,Pete Walker
28925,36600,Pete Walker
28926,285863,Kris Elgstrand
28927,8371,Torsten C. Fischer
28928,181283,Daniel Espinosa
28929,78402,Fabrizio De Angelis
28930,39041,Justin Lo
28931,105766,Franco Battiato
28932,74119,Jennifer Devoldère
28933,118083,Jerome Hellman
28934,149926,John Irvin
28935,13015,Rocco Urbisci
28936,184155,Nikolay Lebedev
28937,32334,Vladimir Menshov
28938,137221,Camilo Tavares
28939,81022,Marcos Carnevale
28940,317168,Jaime Jiménez Pons
28940,317168,Rubén Galindo
28941,165027,Jan Krüger
28942,283227,Alan Rickman
28943,187252,Vincent Lannoo
28944,31413,Zeki Demirkubuz
28945,108540,Dan Carracino
28945,108540,Kevin Hanlon
28946,45777,Claude Lelouch
28947,52980,Kinji Fukasaku
28948,52874,Kinji Fukasaku
28949,64912,Kinji Fukasaku
28950,52979,Kinji Fukasaku
28951,9527,Tom Gerhardt
28951,9527,Gernot Roll
28952,79572,Steno
28953,257091,Etan Cohen
28954,143928,John Penney
28955,326665,Aziz Ansari
28956,322518,Adam Massey
28957,161064,Nitin Kakkar
28958,305091,Damon Gameau
28959,130100,Gerd Oswald
28960,53915,Gabriele Muccino
28961,328032,Tommy Krappweis
28962,96217,Ignacio F. Iquino
28963,80527,Mario Philip Azzopardi
28964,259616,Helmut Krätzig
28965,35177,Davis Doi
28966,1269,Cyrill Boss
28966,1269,Philipp Stennert
28967,51450,Luc Vinciguerra
28968,1419,Tobi Baumann
28969,14642,Jim Torres
28970,298751,Danny Jacobs
28970,298751,Darren Grodsky
28971,79433,Philip Einstein Lipski
28971,79433,Kresten Vestbjerg Andersen
28971,79433,Thorbjørn Christoffersen
28972,81086,Florian Gärtner
28973,133396,Alex Schmidt
28974,150056,Florian David Fitz
28975,61104,Gerald Salmina 
28976,11207,Torsten Wacker
28978,16119,Frank Nissen
28979,167161,Libby Spears
28980,11651,Sebastian Niemann
28981,204712,Thilo Rothkirch
28982,11179,Peter Gersina
28983,79361,Robert Wilde
28984,21385,Donovan Cook
28985,33719,William R. Kowalchuk Jr.
28986,114438,Oliver Ziegenbalg
28987,238302,Leon Joosen
28987,238302,Aaron Seelman
28988,130798,David Sieveking
28989,50166,René Goscinny
28989,50166,Henri Gruel
28990,33436,Gérard Oury
28991,5833,Owen Hurley
28992,78694,Michael Coldewey
28993,333324,Constantine Nasr
28994,12128,Mathias Dinter
28995,71191,Akim Isker
28996,15713,Lucien Jean-Baptiste
28997,10659,Sven Unterwaldt Jr.
28999,48411,Lee Eon-hee
29000,1615,Axel Sand
29001,1616,Michael Karen
29002,11084,Dick Maas
29003,24696,Spike Brandt
29004,9497,Veit Vollmer
29004,9497,Michael Schaack
29005,2169,Peter Timm
29006,9337,Dennis Gansel
29007,6172,Dani Levy
29008,78313,Andreas Dresen
29009,9673,Ralf Huettner
29010,9514,Udo Beissel
29010,9514,Michael Schaack
29011,9496,Gerhard Hahn
29012,73770,Matthias Schweighöfer
29013,10036,Sven Unterwaldt Jr.
29014,233438,Joseph Cates
29015,11664,Martin Walz
29016,9572,Granz Henman
29017,1915,Wolfgang Büld
29018,51880,Eric-Emmanuel Schmitt
29019,258751,David Menkes
29020,208982,Sammy Jackson
29022,254578,Christian Petzold
29023,328595,Christopher Leone
29024,160171,Jafar Panahi
29024,160171,Kambuzia Partovi
29025,287422,Mikael Marcimain
29026,254200,Susanne Bier
29027,265563,Daniel Burman
29028,293771,Zach Lipovsky
29029,272162,Daniel Mann
29030,177436,Garson Kanin
29031,179053,Bobby Boermans
29032,138486,Lesley Selander
29033,180721,Strathford Hamilton
29034,44119,Morgan J. Freeman
29035,153162,Harold S. Bucquet
29036,103164,John Farrow
29037,301225,Rob Burke
29037,301225,Ronan Burke
29038,214447,Henry Jaglom
29039,35428,Dmitriy Dyachenko
29040,91628,Christian Zübert
29041,9478,Marc Rothemund
29042,10470,Toby Genkel
29042,10470,Michael Schaack
29043,10010,Ben Gluck
29044,9565,Marco Petry
29045,9677,Stefan Prehn
29045,9677,Jörg Wagner
29046,4436,Granz Henman
29047,9274,Mathias Dinter
29048,285213,Lee Seok-hoon
29049,32099,Timo Koivusalo
29050,286971,Hilary Brougher
29051,47745,Boris Ingster
29052,332079,Boris Ingster
29053,290864,Teddy Chan
29055,42023,Dick Richards
29056,264098,Jerry Jameson
29057,202639,Jerry Jameson
29058,46696,Miklós Jancsó
29059,29582,Tom Jeffrey
29060,106268,Bo Arne Vibenius
29061,27662,Fred Olen Ray
29062,68745,Gene Quintano
29063,15469,Anatole Litvak
29064,242628,Frank R. Strayer
29065,112739,Marty Feldman
29066,114116,Frederick Wiseman
29067,167262,Lamont Johnson
29068,204737,Lamont Johnson
29069,58920,Charles Reisner
29070,120520,Lamont Johnson
29071,257574,Lamont Johnson
29072,241797,Lamont Johnson
29073,187482,William Conrad
29074,245260,Timothy Johnson
29075,17212,Richard Franklin
29076,22365,Vern Piehl
29077,29254,Arthur Lubin
29078,15674,Tibor Takács
29079,183218,Walter Doniger
29080,20893,Dean Alioto
29081,277388,Tommy Lee Jones
29082,278283,Garson Kanin
29083,46368,Peter Atencio
29084,273341,Bernard Salzmann
29085,184267,Phil Rosen
29086,52827,Louis King
29087,36335,Arthur Crabtree
29088,140212,Jung Byung-gil
29089,75006,Park In-je
29090,237756,Kriv Stenders
29091,276904,Mary Mazzio
29092,221732,Keishi Ohtomo
29093,221731,Keishi Ohtomo
29094,323967,Anna Mastro
29095,299551,Chris Sparling
29096,106717,Rodrigo Gudiño
29097,294993,Roy Chow Hin-Yeung
29098,9629,Alfred Vohrer
29099,146229,Olly Blackburn
29100,294991,Lee Biu-Cheung
29101,293572,Bobby Roe
29102,253376,Alfredo Montero
29103,265019,Christopher Denham
29104,299588,Graeme Campbell
29105,314065,Nick Willing
29106,298093,Greg Francis
29107,15286,Jong-seok Yoon
29108,50288,Jeffery Scott Lando
29109,267457,Jason James
29110,274815,Ken Ochiai
29111,257134,Matthew Kowalchuk
29112,77586,Jon Springer
29113,214135,Fernando Coimbra
29114,228426,Takashi Murakami
29115,53252,Konstantin Lopushanskiy
29116,73534,Александр Зельдович
29117,53435,Noel Black
29118,288618,Inés María Barrionuevo
29119,259843,Matías Lucchesi
29120,129115,Jazmín López
29121,126883,Alejandro Fadel
29122,84925,John Gianvito
29123,255253,Gustavo Fontán
29124,255979,Mariano Llinás
29125,67183,Luigi Cozzi
29126,61117,Mark Griffiths
29127,52736,Mark Griffiths
29128,37573,Reha Erdem
29129,84724,Alan Smithee
29129,84724,Rod Holcomb
29130,83567,Derviş Zaim
29131,101995,Zeki Demirkubuz
29132,54424,Seren Yüce
29133,35964,Yagmur Taylan
29133,35964,Durul Taylan
29134,124611,Metin Erksan
29135,270336,Metin Erksan
29136,270409,Metin Erksan
29137,138767,Sharon Bar-Ziv
29138,254023,Barry Levinson
29139,131739,Izuru Narushima
29140,2189,Herb Freed
29141,44664,Yahoo Serious
29142,110538,David Beaird
29143,264763,Nancy Kates
29144,293126,Dan Reed
29145,60029,Robert J. Rosenthal
29146,52117,Mike Marvin
29147,67693,Steve Carver
29148,148833,Zane Buzby
29149,57683,Tim Hunter
29150,163523,Paul Schneider
29151,82401,Paul Schneider
29153,46836,Paul Schneider
29154,296095,Lacey Schwartz
29155,70349,Juraj Herz
29156,276906,Jess Weixler
29156,276906,Jennifer Prediger
29157,300690,Micael Preysler
29158,257214,Chris Zonnas
29159,88338,Mark Griffiths
29160,49497,Roger Duchowny
29161,169379,Sandy Wilson
29162,142216,Noel Black
29163,117509,Chuck Vincent
29164,46578,Jeff Werner
29165,62545,Alessandro D'Alatri
29166,177354,Campbell X
29167,27200,Boris Sagal
29168,12601,Olaf Ittenbach
29169,151123,Robert Sigl
29170,263109,Mark Burton
29170,263109,Richard Starzack
29171,244539,Maya Forbes
29172,62678,Aleksandr Atanesyan
29173,26447,Larry Gross
29174,192452,Jose Altonaga
29175,14630,Bruce Beresford
29176,81457,Gary Troy
29177,58507,Joan Darling
29178,98103,Paul Madden
29179,57308,Patrick Schulmann
29180,46830,Larry Elikann
29181,101968,Jeff Kopas
29182,16217,Nadia Tass
29183,15029,John Byrum
29184,117510,Chuck Vincent
29185,151370,Oz Scott
29186,54803,Bud Townsend
29187,210777,Lee Grant
29188,117512,Robert Freeman
29189,134308,Ian Toynton
29190,58219,Giovanni Veronesi
29191,308504,Kazuaki Kiriya
29192,83706,Dante Lam
29193,40817,Gabriele Muccino
29194,92038,Jeonghwan Kim
29195,72024,Nina Brownfield-Berry
29196,321640,Andrew Jarecki
29197,296029,Michele Josue
29198,30723,David Oliver
29199,85598,Joan Freeman
29200,190913,Sam Auster
29201,321528,Jay Oliva
29202,85948,David Fisher
29203,268523,Benjamin Guedj
29204,228692,Bill Plympton
29205,58411,Ivan Reitman
29206,251489,Tom Logan
29206,251489,Hugh Parks
29207,38923,Rod Amateau
29208,30467,Richard Gabai
29209,93935,John Robins
29210,87817,Mónica Santana Baptista
29210,87817,Hugo Alves
29210,87817,Hugo Martins
29210,87817,Tiago Nunes
29210,87817,Patricia Raposo
29210,87817,Rui Santos
29211,38981,Linda Feferman
29212,251419,Stuart A. Goldman
29214,151141,Richard Brander
29215,181801,James Ingrassia
29216,31448,Avery Crounse
29217,51743,Ken Blancato
29218,134153,Dimitri Logothetis
29219,29631,Bert I. Gordon
29220,90888,Rudy Poe
29221,304357,Simon Curtis
29222,29611,Thom Eberhardt
29223,283703,Andrei Konchalovsky
29224,159479,Andrei Konchalovsky
29225,50220,Nick Castle
29226,248808,Ellen Goosenberg Kent
29227,33370,Brian Wiser
29227,33370,Tony Hadlock
29227,33370,Jason Heppler
29227,33370,Jeremy Neish
29227,33370,Jared Nelson
29228,328763,Nils Timm
29229,11677,Rainer Kaufmann
29230,10146,Doris Dörrie
29233,269148,Olivier Nakache
29233,269148,Eric Toledano
29234,18506,Kathleen Marshall
29235,231401,Rob Ashford
29235,231401,Beth McCarthy-Miller
29236,13584,Nick Morris
29237,158455,Barmak Akram
29238,111149,Dick Richards
29239,276902,Matt Shakman
29240,284189,Pierre Isoard
29241,51883,Pascale Pouzadoux
29242,9803,Sven Unterwaldt Jr.
29243,332356,Christopher Menaul
29244,156329,Michael Curtiz
29245,41422,Harvey Kahn
29246,79908,Pete Jones
29247,36808,Chuck Vincent
29248,40600,Jim Sotos
29249,119592,Henri Sala
29250,24626,Paul Schneider
29251,255324,Ed Hansen
29252,27886,Mark Ezra
29252,27886,George Dugdale
29252,27886,Peter Mackenzie Litten
29253,104043,Marisa Silver
29254,79054,Jeff A. Ferrell
29255,84997,Howard Avedis
29256,117514,Joe Ritter
29257,93922,Michael Paul Girard
29258,129332,Gary Graver
29259,30411,Randall M. Badat
29260,29819,Chuck Vincent
29261,38967,Robert Kaylor
29262,31086,Joseph Ruben
29263,93937,David Lewis
29264,114674,Peter Maris
29265,228108,Gren Wells
29266,84771,Rod Amateau
29267,89931,Miklós Lente
29268,38916,Jerry Kramer
29269,30296,David Wechter
29270,36696,Svyatoslav Ushakov
29270,36696,Inna Evlannikova
29271,214827,P.J. Pesce
29272,93215,Lloyd Kaufman
29272,93215,Michael Herz
29273,56379,Sergio Citti
29274,248559,Bert I. Gordon
29275,29108,Bill Forsyth
29276,47946,Marcelo Epstein
29277,334651,Joyce Buñuel
29278,43030,Joseph Pevney
29279,31344,Pierre Schoendoerffer
29280,44672,James Orr
29281,84777,Paul Justman
29282,202337,Terry Carr
29283,52894,J.S. Cardone
29284,242575,Jorge Ramírez Suárez
29285,81894,William Olsen
29286,98308,Samuel Bradford
29287,30643,Bruce A. Block
29288,54118,Ken Hughes
29289,72178,Timothy Bond
29290,37935,Tom McLoughlin
29291,58242,Glenn A. Jordan
29292,107287,Carlos Saura
29293,65218,Patricia Riggen
29294,116521,Chuck Vincent
29295,77850,Alan Holleb
29296,105246,Andrew Sugerman
29297,71697,Roland Emmerich
29298,89909,Fritz Kiersch
29299,260672,Charlie Loventhal
29300,200114,James Polakof
29301,188826,Ronald F. Maxwell
29302,8490,Jerrold Freedman
29303,85230,Jean Pellerin
29304,158852,Brad Bird
29305,294083,Neal Fischer
29305,294083,Del Harvey
29306,37582,Roger Donaldson
29307,322460,Jim O'Connolly
29309,255157,Philip Martin
29310,167221,Roberto Andò
29311,229328,Bryn Higgins
29312,136345,Bertrand Normand
29313,330588,Andreas Kleinert
29314,215658,Michalis Konstantatos
29315,283708,David Oelhoffen
29316,253639,Jeffrey Friedman
29316,253639,Rob Epstein
29317,323016,Jörn Donner
29318,250665,Jeffrey Radice
29319,208333,Donald Driver
29321,320299,Charlotte Brandström
29323,335145,Eleanor Bergstein
29324,267623,Thierry Binisti
29325,74087,Maurizio Pradeaux
29327,19900,Blayne Weaver
29328,26574,Penelope Spheeris
29329,253626,Andrew Niccol
29330,10370,Olaf Ittenbach
29331,158217,Masato Harada
29332,259958,Chris Messina
29333,59481,Ken Wiederhorn
29334,283698,Saverio Costanzo
29335,53670,Allan Moyle
29336,243526,Riley Stearns
29337,284270,Jonas Govaerts
29338,186610,Warren P. Sonoda
29339,180418,Gracia Querejeta
29340,312797,Basel Owies
29341,88744,Vadim Jendreyko
29342,62008,Tyler Perry
29343,62730,Petra Seeger
29344,283707,Francesco Munzi
29345,229182,John McNaughton
29346,321678,Arto Tuohimaa
29347,26569,Joseph Kuo
29348,253303,Joel Potrykus
29349,134662,Joel Potrykus
29350,256961,Andy Fickman
29351,282313,Dan Bush
29352,32901,Geralyn Pezanoski
29353,261273,Tom Raycove
29354,312316,Massimo Coglitore
29355,52629,Luis Estrada
29356,54770,Masaaki Taniguchi
29357,139302,Steven Feinartz
29358,287587,Ross Katz
29359,145474,Yariv Mozer
29360,19306,Tomas Villum Jensen
29361,270654,Brian Horiuchi
29362,269776,Fabrice Du Welz
29363,103199,Ismael Rodríguez
29364,328799,Matt Wolf
29365,127475,Daniel Mann
29366,203072,Pekka Lehto
29367,100351,Gordon Douglas
29368,132128,Stéphane Pachot
29369,90509,Julia St. Vincent
29370,195385,Luciano Ercoli
29371,92233,Luciano Ercoli
29372,77029,Luciano Ercoli
29373,91255,Luciano Ercoli
29374,92389,Howard W. Koch
29375,72002,Howard W. Koch
29376,167101,Howard W. Koch
29377,3164,Howard W. Koch
29378,30034,Howard W. Koch
29378,30034,Edmond O'Brien
29379,52681,James Bridges
29380,44409,Hal Roach
29380,44409,Fred C. Newmeyer
29381,265741,Yves Simoneau
29382,43789,George B. Seitz
29383,95493,Jim Wynorski
29384,281180,Christian Nyby
29385,134693,John Douglas Sinclair
29385,134693,Megan Peterson
29386,46915,Michael Elliott
29388,91472,Harry Horner
29389,52212,Tinto Brass
29390,301229,Cathryn Michon
29391,86269,Tim Kincaid
29392,61865,Houchang Allahyari
29393,85184,John D. Lamond
29394,274415,Neele Leana Vollmar
29395,86258,Robert Rossen
29396,94739,William L. Nolte
29397,299353,Mark Monheim
29398,92716,Norman Panama
29399,70247,Thierry Notz
29400,128043,Béla Tarr
29401,147264,Nicholas Jarecki
29402,185843,Paul Vecchiali
29403,45679,Lewis Seiler
29404,291558,Sam Taylor
29405,47944,Stanley R. Jaffe
29406,20036,Catherine Cyran
29407,165321,Estela Renner
29409,28855,Bob Kelljan
29410,128614,Tom Laughlin
29411,91683,Gérard Kikoïne
29412,278990,John-Paul Davidson
29413,270400,Mélanie Laurent
29414,259453,Ronnie Thompson
29415,214464,Jonathan Ford
29415,214464,Howard J. Ford
29416,38154,Cellin Gluck
29416,38154,Shinji Higuchi
29417,35703,Steve Purcell
29418,43913,Albert Pyun
29419,17669,Paolo Barzman
29420,164331,Tibor Takács
29421,97829,William Dieterle
29422,281778,John Lyde
29423,330431,Navdeep Singh
29424,19599,John Harrison
29425,14572,Mamoru Oshii
29426,260310,Aleksander Khramtsov
29426,260310,Inna Evlannikova
29427,248087,Takashi Yamazaki
29429,225982,John Bergin
29430,139862,Niki Stein
29431,75066,Henri Verneuil
29432,289720,Nick Powell
29434,282631,Kim Han-min
29435,32029,Stanley Kramer
29436,96337,Jan Troell
29437,55044,Bill L. Norton
29438,85644,Buzz Kulik
29439,84511,Ron Winston
29440,144498,Buzz Kulik
29441,290865,Kang Hyeong-Cheol
29442,75989,Arne Mattsson
29443,49823,Jerzy Skolimowski
29444,154276,Christopher Cain
29445,241939,Richard Pearce
29446,246654,Arthur de Pins
29447,12697,Thilo Rothkirch
29447,12697,Piet De Rycker
29448,329540,William Kaufman
29449,18068,Raymond Jafelice
29450,278316,Spike Lee
29451,228205,"George Tillman, Jr."
29452,272418,Dave Boyle
29453,142115,Alan Brown
29454,52333,Wagner de Assis
29455,38035,Michel Levesque
29456,266331,Robert Lieberman
29457,45873,Pierre Koralnik
29458,284289,Jean-Baptiste Léonetti
29459,325382,Jori Hulkkonen
29459,325382,Jimi Tenor
29460,284470,Zak Penn
29461,332759,Thomas Jahn
29462,228381,Bettina Blümner
29463,290043,Markus Imboden
29464,254936,Alexandra Kondracke
29465,21461,Rajkumar Hirani
29466,295592,Alastair Fothergill
29466,295592,Mark Linfield
29467,315367,Stephan Apelgren
29468,313074,Jim Weedon
29469,114003,John Shepphird
29470,128207,Anand Gandhi
29471,35852,Edward Dmytryk
29472,201132,Anthony Powell
29473,28904,Michael Feifer
29474,194883,Marton Jelinko
29475,46808,Ilkka Järvi-Laturi
29476,293863,Lee Toland Krieger
29477,297702,Justin Steele
29478,250756,James D. Cooper
29479,132342,Alberto Arvelo Mendoza
29480,319389,Luke Matheny
29481,174615,Josh Oreck
29482,329241,Alex Gibney
29483,261906,Igal Hecht
29484,256924,Dan Fogelman
29485,143525,Pekka Hyytiäinen
29486,21891,Dana Lustig
29487,333089,Mark Kemble
29488,70758,Mary McDonagh Murphy
29489,283691,Sergio Mimica-Gezzan
29490,95056,Vaughn Juares
29491,44216,Simone Bartesaghi
29491,44216,Philip Kim
29492,87503,Jesús Franco
29493,198044,Maximilian Schell
29494,336018,Julia Patricia Perez
29495,85966,Jonathan Kaplan
29496,26503,Lucio Fulci
29497,39992,Lucio Fulci
29498,48846,Lucio Fulci
29499,37932,Michael Damian
29500,325113,Amy S. Weber
29501,309304,Paul Weitz
29502,248611,Fred Cavayé
29503,131455,D.W. Griffith
29504,39185,Dan Klores
29505,54735,Ice Cube
29506,54732,Adam Kurland
29506,54732,Lucas Jansen
29507,265330,Zak Levitt
29508,214074,Götz Spielmann
29509,26687,Wisit Sasanatieng
29510,13892,Robert Sarkies
29511,333103,Joel Gallen
29512,21383,Phil Hawkins
29513,197583,Jim Wilson
29514,73529,Susumu Kudo
29515,122662,Susumu Kudo
29516,50794,Sean McNamara
29517,111771,Mat Hodgson
29518,262009,Martti Helde
29519,250745,Amir Bar-Lev
29520,168864,Jeremy Seifert
29521,300155,Julian Jarrold
29522,60591,Ian Barry
29523,77128,Anthony Page
29524,27698,Yûichi Satô
29525,252845,Brunello Rondi
29526,250349,Eric Lavaine
29528,108309,Carlos Gaviria
29529,261860,Frédéric Tcheng
29530,312793,Scott Dow
29531,192712,Ralph Ziman
29532,80530,Paul A. Kaufman
29533,296941,Vivien Lesnik Weisman
29534,290300,Glenn Weiss
29534,290300,Rob Ashford
29535,311627,Joe Anderson
29536,297270,Steve Loter
29537,175112,Peggy Holmes
29538,100830,Romain Lévy
29539,118762,Takuya Fukushima
29540,44706,Bernard Campan
29540,44706,Didier Bourdon
29541,31042,Sherman A. Rose
29542,289723,Ryan M. Kennedy
29543,28969,Michael Landon Jr.
29544,269258,Til Schweiger
29545,36897,Masamitsu Hidaka
29546,101669,Darren Lynn Bousman
29547,45190,Miguel M. Delgado
29548,327418,Butch Lukic
29549,321030,Robert Edwards
29550,332340,Ben Palmer
29551,72953,Robert Michaels
29552,63573,Rolan Bykov
29553,290304,Tara Wood
29553,290304,Michael Dunaway
29554,144097,Harvey Frost
29555,106824,Ford Beebe
29556,107321,Alvin Rakoff
29557,12447,Jon Turteltaub
29558,127546,Nick Broomfield
29559,31899,Lloyd Bacon
29560,70026,John Mellencamp
29561,86768,Henry S. Kesler
29562,142150,Ivan Passer
29563,56555,Nelson George
29564,52702,James W. Roberson
29565,204686,Richard Thorpe
29566,134608,Javier Setó
29567,170315,Laurence Harvey
29568,309889,Rustam Branaman
29569,18819,Brian Clyde
29570,10037,Henry Crum
29571,122252,Maxwell Shane
29572,186869,Chris Walas
29573,80168,Dorothy Arzner
29574,118549,Harry Horner
29575,48136,William Conrad
29576,56153,Lina Wertmüller
29577,155597,Lina Wertmüller
29578,142358,Lina Wertmüller
29579,56177,Lina Wertmüller
29580,56134,Lina Wertmüller
