,id_movie,title,genres
2451,16520,The King and I,drama music romance
2452,16508,Doug's 1st Movie,animation comedy family
2453,11374,Edtv,comedy
2454,16379,The Mod Squad,action mystery thriller
2455,125123,Among Giants,comedy romance
2456,28029,A Walk on the Moon,drama romance
2457,603,The Matrix,action science_fiction
2458,4951,10 Things I Hate About You,comedy drama romance
2459,65749,Tango,drama foreign romance
2460,8970,The Out-of-Towners,comedy
2461,9840,The Dreamlife of Angels,drama foreign
2462,186705,"Love, etc.",
2463,30950,Metroland,comedy drama
2464,70687,The Sticky Fingers of Time,drama science_fiction
2465,11660,Following,crime drama thriller
2466,9430,Go,comedy crime thriller
2467,11355,Never Been Kissed,comedy drama romance
2468,18764,Twin Dragons,action comedy
2469,9465,Cookie's Fortune,comedy drama thriller
2470,27455,Foolish,comedy drama
2471,1414,Lovers of the Arctic Circle,drama mystery romance
2472,49981,Goodbye Lover,comedy crime mystery thriller
2473,6522,Life,comedy crime
2474,114719,Friends & Lovers,comedy drama romance
2475,10209,Hideous Kinky,drama romance
2476,25512,Jeanne and the Perfect Guy,drama
2477,143299,The Joyriders,
2478,22826,The Monster,comedy
2479,1902,Open Your Eyes,drama thriller
2480,445590,Photographer,documentary history tv_movie war
2481,6396,SLC Punk,comedy crime drama music romance
2482,39964,Lost & Found,comedy romance
2483,12596,Pushing Tin,comedy drama
2484,9451,Election,comedy
2485,1946,eXistenZ,action horror science_fiction thriller
2486,89522,A Little Bit of Soul,
2487,42230,The Mighty Peking Man,action fantasy science_fiction
2488,139445,Nô,drama foreign
2489,74140,Let It Come Down: The Life of Paul Bowles,documentary
2490,1844,Entrapment,drama mystery romance
2491,6552,Idle Hands,comedy horror thriller
2492,24584,Get Real,drama romance
2493,213985,Heaven,crime thriller
2494,25471,The King of Masks,drama
2495,4154,Three Seasons,drama foreign
2496,28519,The Winslow Boy,drama
2497,3309,Mildred Pierce,crime drama
2498,18462,Night of the Comet,comedy horror science_fiction
2499,28941,Chopping Mall,horror science_fiction
2500,18252,My Science Project,comedy family fantasy science_fiction
2501,8592,Dick Tracy,action adventure comedy crime thriller
2502,564,The Mummy,action adventure fantasy
2503,13852,The Castle,comedy drama
2504,140519,Mascara,
2505,25232,This Is My Father,drama romance
2506,33194,Xiu Xiu: The Sent-Down Girl,drama foreign
2507,10210,A Midsummer Night's Dream,comedy drama fantasy romance
2508,53862,Trippin',comedy romance
2509,17962,After Life,drama fantasy
2510,9460,Black Mask,action
2511,4927,Edge of Seventeen,comedy drama romance
2512,122190,Endurance,drama
2513,1893,Star Wars: Episode I - The Phantom Menace,action adventure science_fiction
2514,31342,The Love Letter,comedy drama romance
2515,44297,Besieged,drama romance
2516,95627,Frogs for Snakes,comedy crime thriller
2517,8785,The Saragossa Manuscript,comedy drama fantasy mystery
2518,15849,The Mummy,horror
2519,18990,The Mummy,horror
2520,29242,The Mummy's Curse,horror
2521,29243,The Mummy's Ghost,horror
2522,31498,The Mummy's Hand,horror
2523,29239,The Mummy's Tomb,drama fantasy horror mystery thriller
2524,15660,Mommie Dearest,drama
2525,1924,Superman,action adventure fantasy science_fiction
2526,8536,Superman II,action adventure fantasy science_fiction
2527,9531,Superman III,action adventure comedy fantasy science_fiction
2528,11411,Superman IV: The Quest for Peace,action adventure science_fiction
2529,138,Dracula,horror
2530,30793,House of Dracula,horror science_fiction
2531,3103,House of Frankenstein,fantasy horror science_fiction thriller
2532,3035,Frankenstein,drama horror science_fiction
2533,3077,Son of Frankenstein,horror science_fiction
2534,3074,The Ghost of Frankenstein,fantasy horror science_fiction
2535,3076,Frankenstein Meets the Wolf Man,fantasy horror science_fiction
2536,3079,The Curse of Frankenstein,horror science_fiction
2537,32023,Son of Dracula,fantasy horror
2538,13666,The Wolf Man,drama horror
2539,29794,Howling II: Stirba - Werewolf Bitch,horror thriller
2540,9077,Tarantula,horror science_fiction thriller
2541,36685,The Rocky Horror Picture Show,comedy horror music science_fiction
2542,43391,The Flying Saucer,science_fiction thriller
2543,30168,It Came from Hollywood,comedy documentary
2544,10785,The Thing from Another World,horror science_fiction
2545,19483,It Came from Outer Space,horror science_fiction
2546,8974,The War of the Worlds,horror science_fiction thriller
2547,29959,It Came from Beneath the Sea,horror science_fiction
2548,11549,Invasion of the Body Snatchers,horror science_fiction
2549,18158,Earth vs. the Flying Saucers,action science_fiction
2550,27625,It Conquered the World,horror science_fiction thriller
2551,41516,The Mole People,adventure fantasy horror science_fiction
2552,17918,Swamp Thing,horror science_fiction
2553,37305,Pork Chop Hill,action drama war
2554,18784,"Run Silent, Run Deep",drama war
2555,509,Notting Hill,comedy drama romance
2556,1090,The Thirteenth Floor,mystery science_fiction thriller
2557,24858,Eternity and a Day,drama
2558,15059,The Loss of Sexual Innocence,drama
2559,55912,Twice Upon a Yesterday,comedy drama romance
2560,12117,Instinct,drama mystery thriller
2561,11779,Buena Vista Social Club,documentary music
2562,41730,Desert Blue,comedy drama
2563,84198,A Place at the Table,documentary
2564,100568,Floating,drama
2565,13533,Free Enterprise,comedy romance
2566,62676,Limbo,adventure drama thriller
2567,817,Austin Powers: The Spy Who Shagged Me,adventure comedy crime science_fiction
2568,265966,Promise Her Anything,comedy drama fantasy
2569,91598,The Red Dwarf,comedy drama
2570,14283,The Red Violin,drama music mystery romance thriller
2571,37135,Tarzan,adventure animation drama family
2572,2275,The General's Daughter,crime drama mystery thriller
2573,68426,Get Bruce!,comedy documentary
2574,24137,An Ideal Husband,comedy drama romance
2575,10376,The Legend of 1900,fantasy
2576,104,Run Lola Run,action drama thriller
2577,15800,Trekkies,documentary
2578,9032,Big Daddy,comedy drama
2579,13821,The Boys,drama
2580,9421,The Dinner Game,comedy
2581,55955,My Son the Fanatic,comedy drama foreign
2582,67067,Zone 39,science_fiction
2583,6488,Arachnophobia,comedy horror
2584,9473,"South Park: Bigger, Longer & Uncut",animation comedy music
2585,8487,Wild Wild West,action adventure comedy science_fiction western
2586,10279,Summer of Sam,crime drama romance thriller
2587,125263,Broken Vessels,drama
2588,2767,Les Amants du Pont-Neuf,drama romance
2589,78568,"Late August, Early September",drama foreign
2590,2105,American Pie,comedy romance
2591,1073,Arlington Road,drama mystery thriller
2592,10239,Autumn Tale,drama romance
2593,10208,Muppets from Space,comedy family fantasy science_fiction
2594,2667,The Blair Witch Project,horror mystery
2595,48958,My Life So Far,comedy drama
2596,345,Eyes Wide Shut,drama mystery
2597,9825,Lake Placid,action comedy horror science_fiction thriller
2598,16158,The Wood,comedy drama romance
2599,133575,The Velocity of Gary,drama romance
2600,620,Ghostbusters,comedy fantasy
2601,2978,Ghostbusters II,comedy fantasy
2602,10490,Drop Dead Gorgeous,comedy
2603,11618,The Haunting,fantasy horror mystery thriller
2604,332,Inspector Gadget,action adventure comedy family
2605,1812,Trick,comedy romance
2606,8914,Deep Blue Sea,action science_fiction thriller
2607,9824,Mystery Men,action adventure comedy fantasy science_fiction
2608,4806,Runaway Bride,comedy romance
2609,33430,Twin Falls Idaho,drama romance
2610,247,The Killing,action crime drama thriller
2611,10056,Killer's Kiss,crime drama thriller
2612,967,Spartacus,action drama history
2613,802,Lolita,drama romance
2614,3175,Barry Lyndon,drama romance war
2615,147,The 400 Blows,drama
2616,1628,Jules and Jim,drama romance
2617,21185,Vibes,action comedy romance
2618,11120,The Mosquito Coast,adventure drama
2619,10136,The Golden Child,action adventure comedy
2620,32060,Brighton Beach Memoirs,comedy drama romance
2621,48686,Assassination,action drama thriller
2622,48259,Crimes of the Heart,drama family
2623,873,The Color Purple,drama
2624,48660,The Kindred,horror science_fiction
2625,26789,No Mercy,action crime thriller
2626,3934,Ménage,comedy crime drama
2627,108312,Native Son,drama
2628,198469,Otello,
2629,11416,The Mission,action adventure drama history
2630,10776,Little Shop of Horrors,comedy horror music
2631,24452,The Little Shop of Horrors,comedy
2632,9710,Allan Quatermain and the Lost City of Gold,action adventure comedy
2633,31924,The Morning After,crime drama mystery thriller
2634,30890,Radio Days,comedy drama
2635,24081,From the Hip,comedy drama
2636,20242,Outrageous Fortune,action comedy mystery
2637,39074,The Bedroom Window,crime mystery thriller
2638,66194,Deadtime Stories,horror thriller
2639,2115,Light of Day,drama music
2640,23599,Wanted: Dead or Alive,action crime drama thriller
2641,3526,Frances,drama
2642,41166,Plenty,drama romance
2643,16406,Dick,comedy
2644,197239,The Gambler,
2645,10386,The Iron Giant,adventure animation family fantasy science_fiction
2646,745,The Sixth Sense,drama mystery thriller
2647,913,The Thomas Crown Affair,crime drama romance
2648,912,The Thomas Crown Affair,crime drama romance thriller
2649,12229,The Acid House,comedy drama
2650,67323,The Adventures of Sebastian Cole,comedy drama
2651,91076,Illuminata,drama
2652,89861,Stiff Upper Lips,comedy
2653,19457,The Yards,action crime drama thriller
2654,11353,Bowfinger,comedy
2655,17707,Brokedown Palace,drama thriller
2656,9781,Detroit Rock City,comedy music
2657,102489,Alice and Martin,drama romance
2658,18212,Better Than Chocolate,drama romance
2659,13817,Head On,drama
2660,126996,Marcello Mastroianni: I Remember,documentary
2661,38715,Cobra,drama romance
2662,48781,Never Talk to Strangers,romance thriller
2663,12185,Heaven Can Wait,comedy drama fantasy romance
2664,29056,The Raven,comedy fantasy horror
2665,26857,The Tingler,horror
2666,28501,The Pit and the Pendulum,drama fantasy horror
2667,29030,The Tomb of Ligeia,drama horror
2668,25319,The Masque of the Red Death,drama horror
2669,29074,Tales of Terror,comedy horror mystery thriller
2670,24103,Haunted Honeymoon,comedy horror music
2671,10552,Cat's Eye,comedy horror thriller
2672,9267,And Now for Something Completely Different,comedy
2673,10766,Damien: Omen II,action drama horror thriller
2674,10768,Omen III: The Final Conflict,drama horror thriller
2675,813,Airplane!,comedy
2676,2665,Airplane II: The Sequel,comedy
2677,9406,An American Werewolf in Paris,comedy horror
2678,11418,National Lampoon’s European Vacation,adventure comedy romance
2679,11153,National Lampoon's Vacation,adventure comedy romance
2680,14170,Funny Farm,comedy
2681,2280,Big,comedy drama family fantasy romance
2682,11077,Problem Child,comedy
2683,28597,Problem Child 2,comedy
2684,22611,Little Nemo: Adventures In Slumberland,adventure animation family fantasy
2685,39780,Oscar and Lucinda,drama romance
2686,10396,Tequila Sunrise,action adventure crime romance thriller
2687,9944,The Pelican Brief,crime drama mystery thriller
2688,850,A Christmas Story,comedy family
2689,10154,Mickey Blue Eyes,comedy crime romance
2690,10342,Teaching Mrs. Tingle,comedy thriller
2691,10366,Universal Soldier: The Return,action science_fiction
2692,9349,Universal Soldier,action crime science_fiction thriller
2693,15122,Love Stinks,comedy romance
2694,10494,Perfect Blue,animation thriller
2695,126152,With Friends Like These...,horror science_fiction
2696,22314,In Too Deep,action crime drama thriller
2697,51679,The Source,documentary foreign
2698,35813,The Bat,horror mystery thriller
2699,11037,Iron Eagle,action thriller war
2700,11955,Iron Eagle II,action adventure drama thriller
2701,2038,Iron Eagle III,action thriller
2702,28737,Iron Eagle IV,action adventure
2703,11963,Three Days of the Condor,action mystery thriller
2704,141489,Hamlet from the Lunt-Fontanne Theatre,
2705,53761,Male and Female,adventure drama
2706,9096,Medicine Man,adventure
2707,91893,The Spiders - The Golden Sea,adventure
2708,113273,On the Ropes,
2709,103793,Rosie,
2710,1911,The 13th Warrior,action adventure fantasy
2711,2900,The Astronaut's Wife,drama science_fiction thriller
2712,17709,Dudley Do-Right,comedy family romance
2713,37718,The Muse,comedy fantasy
2714,47144,Cabaret Balkan,drama
2715,104896,A Dog Of Flanders,drama family
2716,30964,The Lost Son,mystery thriller
2717,52366,Lucie Aubrac,drama
2718,6373,The Very Thought of You,comedy romance
2719,2162,Chill Factor,action comedy thriller
2720,14578,Outside Providence,comedy drama romance
2721,40694,Bedrooms and Hallways,comedy drama romance
2722,4338,I Woke Up Early The Day I Died,comedy
2723,49184,West Beyrouth,comedy drama romance
2724,10307,Stigmata,horror
2725,11601,Stir of Echoes,horror mystery thriller
2726,18621,Best Laid Plans,crime drama thriller
2727,1075,"Black Cat, White Cat",comedy romance
2728,21719,The Minus Man,drama thriller
2729,40879,Whiteboyz,comedy drama music
2730,47951,The Adventures of Milo and Otis,adventure drama family
2731,43832,Only Angels Have Wings,action adventure drama romance
2732,47697,Othello,drama romance
2733,49792,Queens Logic,comedy drama
2734,77064,Public Access,drama thriller
2735,26522,A Soldier's Story,drama mystery war
2736,23761,Alice Sweet Alice,horror mystery thriller
2737,24097,Don't Look in the Basement,horror thriller
2738,42114,Nightmares,horror science_fiction
2739,28295,I Saw What You Did,horror mystery thriller
2740,12105,Yellow Submarine,animation fantasy music
2741,14,American Beauty,drama
2742,24128,Stop Making Sense,documentary music
2743,11001,Blue Streak,action comedy crime
2744,10390,For Love of the Game,drama romance
2745,9453,Caligula,drama history romance
2746,704,A Hard Day's Night,comedy music
2747,35122,Splendor,comedy
2748,142132,Sugar Town,comedy
2749,24153,The Buddy Holly Story,drama
2750,11797,Fright Night,horror
2751,18086,Fright Night Part 2,comedy horror
2752,124475,La séparation,drama foreign
2753,17887,Barefoot in the Park,comedy romance
2754,10669,Deliverance,adventure drama thriller
2755,11527,Excalibur,adventure fantasy
2756,42848,Lulu on the Bridge,drama mystery romance thriller
2757,40867,The Pajama Game,comedy music
2758,1049,Sommersby,drama mystery romance thriller
2759,28032,Thumbelina,animation drama family fantasy
2760,11326,Tommy,drama music
2761,28377,Hell Night,horror
2762,10975,Armour of God II: Operation Condor,action adventure crime thriller
2763,10974,Armour of God,action adventure comedy
2764,10398,Double Jeopardy,crime drama mystery thriller
2765,2290,Jakob the Liar,comedy drama history
2766,24071,Mumford,comedy drama romance
2767,62994,Dog Park,comedy romance
2768,60994,Guinevere,drama romance
2769,16112,The Adventures of Elmo in Grouchland,family
2770,32305,Simon Sez,action comedy thriller
2771,14429,Drive Me Crazy,comedy drama family romance
2772,15198,"Mystery, Alaska",comedy drama
2773,6415,Three Kings,action adventure comedy
2774,24066,"Happy, Texas",comedy crime
2775,21430,New Rose Hotel,drama mystery science_fiction
2776,10381,Plunkett & MacLeane,action comedy drama
2777,171982,Romance,comedy drama romance
2778,42486,Napoleon and Samantha,action adventure drama family
2779,60285,Alvarez Kelly,action war western
2780,5622,And the Ship Sails On,comedy drama foreign music
2781,10349,The Dark Half,horror mystery
2782,42518,Gulliver's Travels,action adventure animation family
2783,29787,Monkey Shines,drama horror science_fiction thriller
2784,9638,Phantasm,horror science_fiction
2785,10576,Psycho II,horror mystery thriller
2786,12662,Psycho III,horror thriller
2787,61369,Rain,drama
2788,11712,Sanjuro,action comedy drama
2789,12618,Random Hearts,drama romance
2790,13824,Superstar,comedy family
2791,226,Boys Don't Cry,crime drama
2792,288772,"Five Wives, Three Secretaries and Me",documentary
2793,55107,L'ennui,drama romance
2794,69851,The Grandfather,drama foreign
2795,10388,The Limey,action crime drama mystery thriller
2796,17198,The Mating Habits of the Earthbound Human,comedy romance science_fiction
2797,44857,Molly,comedy drama romance
2798,9346,Risky Business,comedy romance
2799,861,Total Recall,action adventure science_fiction
2800,14412,Body Heat,crime drama romance thriller
2801,9377,Ferris Bueller's Day Off,comedy
2802,11541,The Year of Living Dangerously,drama romance war
2803,2457,Children of Paradise,drama romance
2804,11901,High Plains Drifter,western
2805,4929,Hang 'em High,western
2806,85325,Citizen's Band,comedy
2807,11230,Drunken Master,action comedy
2808,8416,The Conformist,drama
2809,11054,Hairspray,comedy family music
2810,851,Brief Encounter,drama romance
2811,24453,The Razor's Edge,drama
2812,18254,Reds,drama history
2813,56235,Return with Honor,documentary
2814,20123,Time of the Gypsies,comedy crime drama fantasy
2815,16642,Days of Heaven,drama romance
2816,2593,The Fire Within,drama
2817,42020,El Amor Brujo,
2818,3086,The Lady Eve,comedy romance
2819,16305,Sullivan's Travels,adventure comedy drama romance
2820,32255,The Palm Beach Story,comedy romance
2821,48797,Man Facing Southeast,drama mystery science_fiction
2822,19997,Niagara,crime drama thriller
2823,3767,Gilda,drama romance thriller
2824,17352,South Pacific,music romance war
2825,535,Flashdance,drama music romance
2826,2731,Indochine,drama romance
2827,1654,The Dirty Dozen,action adventure war
2828,31043,Mike's Murder,drama mystery thriller
2829,14831,Help!,comedy music
2830,658,Goldfinger,action adventure thriller
2831,657,From Russia with Love,action adventure thriller
2832,646,Dr. No,action adventure thriller
2833,5689,The Blue Lagoon,adventure drama romance
2834,391,A Fistful of Dollars,western
2835,8052,Hard Eight,drama thriller
2836,772,Home Alone 2: Lost in New York,adventure comedy crime family
2837,65448,Penitentiary,action drama
2838,65452,Penitentiary II,action thriller
2839,31650,Someone to Watch Over Me,crime drama romance thriller
2840,73575,Sparrows,drama
2841,302579,Naturally Native,drama
2842,550,Fight Club,drama
2843,97537,Beefcake,documentary drama history
2844,12220,The Story of Us,comedy drama romance
2845,1610,Fever Pitch,comedy romance
2846,53151,Joe the King,crime drama
2847,42881,Julien Donkey-Boy,comedy drama
2848,29064,The Omega Code,horror thriller
2849,404,The Straight Story,drama
2850,42196,The Bad Seed,crime drama horror thriller
2851,36819,Time Bandits,adventure comedy family fantasy science_fiction
2852,42726,A Man and a Woman,drama romance
2853,9343,Fitzcarraldo,action adventure drama
2854,16858,All That Jazz,drama music
2855,42006,Red Sorghum,drama war
2856,11562,Crimes and Misdemeanors,comedy drama
2857,10496,Bats,horror thriller
2858,16162,The Best Man,comedy drama
2859,8649,Bringing Out the Dead,drama
2860,31306,Crazy in Alabama,comedy drama
2861,10563,Three to Tango,comedy romance
2862,14484,Body Shots,drama romance
2863,214735,Men Cry Bullets,comedy drama
2864,94857,Brother Can You Spare A Dime,documentary
2865,32043,The Guardian,drama horror mystery thriller
2866,15247,The Ipcress File,thriller
2867,29251,On Any Sunday,documentary
2868,5548,RoboCop,action science_fiction thriller
2869,5549,RoboCop 2,action adventure crime science_fiction thriller
2870,856,Who Framed Roger Rabbit,animation comedy crime family fantasy
2871,38772,Melvin and Howard,comedy drama
2872,699,For Your Eyes Only,action adventure thriller
2873,709,Licence to Kill,action adventure thriller
2874,253,Live and Let Die,action adventure thriller
2875,13511,Rawhead Rex,horror
2876,660,Thunderball,action adventure thriller
2877,46798,The City,drama
2878,11377,House on Haunted Hill,horror mystery thriller
2879,26149,Music of the Heart,drama
2880,492,Being John Malkovich,comedy drama fantasy
2881,108346,Dreaming of Joseph Lees,drama romance
2882,98480,Man Of The Century,comedy romance
2883,128,Princess Mononoke,adventure animation fantasy
2884,46286,The Suburbans,comedy drama
2885,8672,My Best Fiend,documentary
2886,8056,Train of Life,comedy drama war
2887,2020,The Bachelor,comedy
2888,9481,The Bone Collector,crime drama mystery thriller
2889,9008,The Insider,drama thriller
2890,14242,American Movie,documentary
2891,16129,Last Night,drama romance science_fiction
2892,104103,Portraits Chinois,comedy drama
2893,11489,Rosetta,drama
2894,28145,"They Shoot Horses, Don't They?",drama
2895,51371,Battling Butler,comedy drama
2896,18111,Bride of Re-Animator,comedy horror science_fiction
2897,31361,Bustin' Loose,adventure comedy
2898,11223,Coma,drama mystery thriller
2899,16281,Creepshow,comedy fantasy horror
2900,16288,Creepshow 2,horror
2901,1694,Re-Animator,comedy horror science_fiction
2902,476,Drugstore Cowboy,crime drama
2903,37094,Falling Down,crime drama thriller
2904,13555,The Funhouse,horror
2905,961,The General,action adventure comedy drama
2906,73969,My Best Girl,comedy drama romance
2907,24831,Piranha,horror
2908,64963,Rough Night in Jericho,western
2909,85160,Slaughterhouse,horror
2910,25560,The Taming of the Shrew,comedy drama romance
2911,21610,Nighthawks,action crime thriller
2912,11878,Yojimbo,drama thriller
2913,11510,Repossessed,comedy horror
2914,11234,The Omega Man,action science_fiction thriller
2915,957,Spaceballs,comedy science_fiction
2916,11886,Robin Hood,animation family
2917,37853,Mister Roberts,comedy drama family war
2918,62204,Quest for Fire,adventure drama
2919,11040,Little Big Man,adventure history western
2920,21849,A Face in the Crowd,drama
2921,1621,Trading Places,comedy
2922,14035,Meatballs,comedy
2923,40771,Meatballs Part II,comedy
2924,40772,Meatballs III: Summer Job,comedy
2925,40773,Meatballs 4,comedy
2926,11498,Dead Again,thriller
2927,11790,Peter's Friends,comedy drama
2928,29371,The Incredibly True Adventure of Two Girls In Love,comedy drama romance
2929,276635,Experience Preferred...But Not Essential,comedy
2930,47941,Under the Rainbow,comedy
2931,29048,How I Won the War,comedy war
2932,19052,Light It Up,drama thriller
2933,21349,Anywhere But Here,comedy drama romance
2934,1832,Dogma,adventure comedy fantasy
2935,10047,The Messenger: The Story of Joan of Arc,action adventure drama history war
2936,10228,Pokémon: The First Movie: Mewtwo Strikes Back,animation
2937,47692,Felicia's Journey,drama
2938,18561,Oxygen,crime drama mystery thriller
2939,144953,Where's Marlowe?,comedy mystery thriller
2940,37426,The Ape,drama horror science_fiction
2941,51787,British Intelligence,action adventure
2942,11663,The Commitments,comedy drama music
2943,13485,Holiday Inn,comedy drama music romance
2944,9289,The Longest Day,action drama history war
2945,9264,Poison Ivy,thriller
2946,18222,Poison Ivy: The New Seduction,romance thriller
2947,124853,Ten Benny,action drama
2948,11165,Tora! Tora! Tora!,action adventure drama history war
2949,4203,Women on the Verge of a Nervous Breakdown,comedy drama
2950,24226,The Verdict,drama
2951,88875,The Effect of Gamma Rays on Man-in-the-Moon Marigolds,drama
2952,11379,The Adventures of Buckaroo Banzai Across the 8th Dimension,comedy science_fiction
2953,29154,Stand and Deliver,drama
2954,2039,Moonstruck,comedy drama romance
2955,77915,The Sandpiper,drama romance
2956,11943,Jeremiah Johnson,adventure western
2957,11481,Repulsion,drama horror thriller
2958,2690,Irma la Douce,comedy romance
2959,20565,42 Up,documentary foreign
2960,27141,Liberty Heights,drama
2961,10399,Mansfield Park,drama romance
2962,90762,"Goodbye, 20th Century",adventure comedy fantasy science_fiction
2963,2668,Sleepy Hollow,drama fantasy mystery thriller
2964,36643,The World Is Not Enough,action adventure thriller
2965,99,All About My Mother,comedy drama
2966,159569,Home Page,documentary
2967,77010,The Living Dead Girl,horror
2968,25898,Babes in Toyland,comedy
2969,9647,Scrooged,comedy drama fantasy
2970,11787,Harvey,comedy drama
2971,5156,Bicycle Thieves,drama
2972,24276,Matewan,drama
2973,11953,Kagemusha,action drama history war
2974,44662,47 Samurai,action drama history
2975,29005,McCabe & Mrs. Miller,western
2976,26371,Maurice,drama romance
2977,596,The Grapes of Wrath,drama
2978,52470,My Man Godfrey,comedy
2979,20334,The Shop Around the Corner,comedy romance
2980,11393,The Natural,drama
2981,31121,Shampoo,comedy drama romance
2982,293,A River Runs Through It,drama
2983,10998,Fatal Attraction,drama horror mystery romance thriller
2984,12235,Jagged Edge,mystery thriller
2985,36094,Stanley & Iris,drama romance
2986,9013,Midnight Run,adventure comedy crime
2987,11005,Awakenings,drama
2988,59820,Come See the Paradise,drama history romance
2989,2924,Backdraft,action crime drama mystery thriller
2990,177,The Fisher King,comedy drama
2991,38557,The River,drama
2992,42087,Country,drama
2993,13681,Places in the Heart,drama family
2994,34760,"'night, Mother",drama
2995,9946,End of Days,action fantasy horror mystery
2996,863,Toy Story 2,animation comedy family
2997,31582,Flawless,comedy drama
2998,125520,Miss Julie,drama
2999,22267,Ride with the Devil,drama romance war western
3000,55123,Tumbleweeds,comedy drama
3001,5486,A Bay of Blood,horror thriller
3002,10411,The Distinguished Gentleman,comedy
3003,41462,The Hitch-Hiker,crime thriller
3004,1718,Santa Fe Trail,action western
3005,28604,Lauderdale,
3006,15506,Agnes Browne,drama
3007,20024,The End of the Affair,drama
3008,78256,The End of the Affair,romance
3009,13787,Holy Smoke!,comedy drama
3010,54933,A Map of the World,drama
3011,9684,Sweet and Lowdown,comedy drama
3012,9586,The Bonfire of the Vanities,comedy drama
3013,41638,Broadway Damage,
3014,70801,Daddy-Long-Legs,comedy drama
3015,33015,Go West,comedy western
3016,777,Grand Illusion,drama history war
3017,21887,The Great Santini,drama
3018,5652,The James Dean Story,documentary
3019,19664,The Sea Wolves,action thriller war
3020,32331,Stealing Home,drama romance
3021,76083,Tarzan the Fearless,action adventure
3022,32628,Three Ages,comedy drama
3023,32669,The Two Jakes,crime drama mystery
3024,18161,U2: Rattle and Hum,documentary music
3025,31681,Hell in the Pacific,drama war
3026,33666,The Glass Bottom Boat,comedy romance
3027,32274,Cradle Will Rock,drama
3028,10402,Deuce Bigalow: Male Gigolo,comedy
3029,497,The Green Mile,crime drama fantasy
3030,1715,The Cider House Rules,drama
3031,35118,Diamonds,comedy drama mystery
3032,42739,The War Zone,drama
3033,26162,The Bat Whispers,crime drama mystery thriller
3034,25188,The Last Picture Show,drama
3035,15515,The 7th Voyage of Sinbad,action adventure family fantasy
3036,75888,Blood on the Sun,action drama war
3037,1439,Anna and the King,drama history romance
3038,2277,Bicentennial Man,comedy science_fiction
3039,10137,Stuart Little,animation comedy family fantasy
3040,10387,The Emperor and the Assassin,drama history
3041,49948,Fantasia 2000,animation family music
3042,334,Magnolia,drama
3043,30237,Onegin,drama romance
3044,50116,Simpatico,comedy drama
3045,46435,Topsy-Turvy,comedy drama music
3046,94260,The Alley Cats,drama foreign
3047,22213,Boiling Point,action adventure crime drama thriller
3048,47070,Brenda Starr,adventure fantasy
3049,36492,Carnal Knowledge,drama
3050,624,Easy Rider,adventure drama
3051,26578,The Falcon and the Snowman,crime drama thriller
3052,415072,Hi-Yo Silver,western
3053,43103,Room at the Top,drama romance
3054,43194,Ulysses,adventure
3055,9563,Any Given Sunday,drama
3056,1850,Man on the Moon,comedy drama romance
3057,926,Galaxy Quest,comedy family science_fiction
3058,1213,The Talented Mr. Ripley,crime drama thriller
3059,10471,Next Friday,comedy
3060,10400,The Hurricane,drama
3061,10397,Angela's Ashes,drama
3062,20761,Play It to the Bone,comedy drama
3063,12524,Titus,drama history thriller
3064,28216,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",documentary
3065,36773,The Third Miracle,drama
3066,30814,Montana,action comedy crime drama
3067,10219,Snow Falling on Cedars,drama romance
3068,3558,"Girl, Interrupted",drama
3069,104878,Trans,drama
3070,41276,The Life and Times of Hank Greenberg,documentary family
3071,17908,My Dog Skip,comedy drama family
3072,10384,Supernova,horror science_fiction thriller
3073,125317,The Quarry,drama foreign
3074,48233,The Terrorist,drama
3075,10236,The Way We Were,drama romance
3076,71067,Tess of the Storm Country,drama romance
3077,632,Stalag 17,comedy drama war
3078,11851,The Presidio,action adventure crime drama mystery thriller
3079,5924,Papillon,crime drama
3080,33734,Pal Joey,comedy music romance
3081,14886,The Last Detail,comedy drama
3082,26617,Five Easy Pieces,drama
3083,11900,Even Dwarfs Started Small,comedy drama
3084,10493,Dead Calm,crime drama horror thriller
3085,16241,The Boys from Brazil,drama horror science_fiction thriller
3086,27632,Black Sunday,horror
3087,22160,Against All Odds,action adventure crime drama mystery romance thriller
3088,4460,The Snows of Kilimanjaro,action adventure drama romance
3089,9644,National Lampoon's Loaded Weapon 1,comedy
3090,43455,The Loves of Carmen,drama romance
3091,13342,Fast Times at Ridgemont High,comedy
3092,35119,A Cry in the Dark,drama
3093,21256,Born to Win,comedy crime drama
3094,14919,Batman: Mask of the Phantasm,action adventure animation family
3095,14040,American Flyers,drama
3096,75641,Voyage of the Damned,drama
3097,17343,Vampyros Lesbos,horror
3098,22692,A Star Is Born,drama
3099,47620,Poison,drama horror science_fiction
3100,2990,Pacific Heights,crime thriller
3101,38775,Night Tide,thriller
3102,10831,The Draughtsman's Contract,comedy mystery romance
3103,21193,Carmen,drama music
3104,33078,A Zed & Two Noughts,comedy drama
3105,16672,Woman in the Dunes,drama thriller
3106,10472,Down to You,comedy drama family romance
3107,123277,Hellhounds on My Trail: The Afterlife of Robert Johnson,music
3108,79474,"Not Love, Just Frenzy",comedy drama romance thriller
3109,97805,Wirey Spindell,
3110,53714,Another Man's Poison,crime drama thriller
3111,21489,The Odessa File,drama thriller
3112,51392,The Saphead,comedy drama
3113,32600,Seven Chances,comedy romance
